EmployeeID,Date,EntryTime,ExitTime,Department,Role
E022,2025-05-15,09:05,17:20,Sales,Sales Manager
E023,2025-05-15,09:30,18:45,HR,Recruiter
E024,2025-05-15,09:05,18:35,Finance,Accountant
E025,2025-05-15,09:05,18:05,Operations,Coordinator
E026,2025-05-15,09:30,16:30,HR,Recruiter
E027,2025-05-15,10:10,17:10,IT,Developer
E028,2025-05-15,09:05,16:05,Operations,Coordinator
E029,2025-05-15,09:15,16:30,IT,Developer
E031,2025-05-15,09:10,18:40,Finance,Financial Analyst
E032,2025-05-15,09:30,16:45,IT,Developer
E033,2025-05-15,09:05,17:20,Sales,Sales Representative
E035,2025-05-15,08:30,16:00,Sales,Sales Representative
E037,2025-05-15,09:15,16:45,HR,Recruiter
E038,2025-05-15,09:15,17:30,IT,Developer
E039,2025-05-15,09:15,17:45,Operations,Operations Manager
E040,2025-05-15,09:05,17:05,HR,Recruiter
E041,2025-05-15,08:10,17:40,Operations,Coordinator
E042,2025-05-15,08:05,15:35,HR,HR Specialist
E043,2025-05-15,09:15,18:15,Sales,Sales Representative
E044,2025-05-15,09:30,17:45,Operations,Coordinator
E045,2025-05-15,09:30,17:45,Finance,Accountant
E046,2025-05-15,09:15,18:30,HR,Recruiter
E047,2025-05-15,09:15,17:30,Sales,Sales Manager
E048,2025-05-15,09:30,19:00,IT,System Administrator
E049,2025-05-15,09:00,17:30,IT,Developer
E050,2025-05-15,09:05,16:20,Finance,Accountant
E001,2025-05-16,09:00,17:30,IT,System Administrator
E002,2025-05-16,09:00,18:15,Finance,Financial Analyst
E003,2025-05-16,10:10,19:25,IT,Developer
E004,2025-05-16,09:05,17:20,Operations,Coordinator
E005,2025-05-16,10:30,20:00,Sales,Sales Representative
E006,2025-05-16,08:30,15:45,HR,HR Specialist
E007,2025-05-16,09:15,17:30,IT,System Administrator
E008,2025-05-16,08:10,16:25,HR,Recruiter
E009,2025-05-16,09:00,18:00,Operations,Operations Manager
E010,2025-05-16,09:30,18:30,Sales,Sales Manager
E011,2025-05-16,08:00,17:30,IT,Developer
E012,2025-05-16,09:30,17:45,Sales,Sales Manager
E013,2025-05-16,08:15,17:45,Operations,Operations Manager
E014,2025-05-16,09:15,18:30,Finance,Accountant
E015,2025-05-16,09:30,16:30,HR,HR Specialist
E016,2025-05-16,09:30,17:00,HR,Recruiter
E017,2025-05-16,09:10,17:10,Operations,Coordinator
E018,2025-05-16,08:30,16:00,Sales,Sales Manager
E019,2025-05-16,09:10,16:25,Operations,Coordinator
E020,2025-05-16,09:10,18:10,IT,Developer
E021,2025-05-16,09:30,16:45,Sales,Sales Representative
E022,2025-05-16,09:15,18:30,Operations,Operations Manager
E023,2025-05-16,09:10,16:25,IT,Developer
E024,2025-05-16,09:30,17:45,HR,HR Specialist
E025,2025-05-16,09:05,18:05,HR,Recruiter
E027,2025-05-16,10:05,18:20,Sales,Sales Representative
E028,2025-05-16,09:30,17:00,Finance,Accountant
E029,2025-05-16,10:00,17:15,HR,Recruiter
E030,2025-05-16,09:15,18:30,HR,Recruiter
E031,2025-05-16,09:05,16:35,IT,Developer
E032,2025-05-16,10:05,17:20,Operations,Coordinator
E033,2025-05-16,09:10,17:40,Finance,Financial Analyst
E034,2025-05-16,08:00,16:00,Sales,Sales Representative
E035,2025-05-16,09:10,17:40,Sales,Sales Manager
E037,2025-05-16,09:10,18:10,Sales,Sales Manager
E038,2025-05-16,09:00,17:30,Operations,Operations Manager
E039,2025-05-16,09:05,17:35,Finance,Accountant
E040,2025-05-16,09:00,16:00,Operations,Coordinator
E042,2025-05-16,09:05,17:20,HR,Recruiter
E043,2025-05-16,09:15,17:30,Finance,Financial Analyst
E044,2025-05-16,09:10,17:10,Finance,Financial Analyst
E045,2025-05-16,09:05,18:20,IT,Developer
E046,2025-05-16,08:15,15:45,Sales,Sales Representative
E047,2025-05-16,08:15,17:15,IT,Developer
E048,2025-05-16,08:15,17:30,HR,HR Specialist
E049,2025-05-16,10:30,18:45,IT,Developer
E050,2025-05-16,09:00,17:30,Finance,Accountant
E001,2025-05-19,10:10,19:10,HR,Recruiter
E002,2025-05-19,09:30,18:30,Finance,Accountant
E003,2025-05-19,09:00,16:00,Operations,Coordinator
E004,2025-05-19,09:30,18:00,Finance,Financial Analyst
E005,2025-05-19,09:30,18:45,HR,Recruiter
E007,2025-05-19,09:30,18:45,IT,Developer
E008,2025-05-19,09:30,17:30,HR,HR Specialist
E009,2025-05-19,09:00,18:00,Sales,Sales Representative
E010,2025-05-19,09:00,17:00,Sales,Sales Manager
E011,2025-05-19,08:10,17:25,HR,HR Specialist
E012,2025-05-19,09:00,16:00,HR,HR Specialist
E014,2025-05-19,09:10,18:25,Finance,Financial Analyst
E015,2025-05-19,08:05,15:05,IT,System Administrator
E016,2025-05-19,09:10,18:10,Sales,Sales Representative
E017,2025-05-19,09:15,17:15,IT,Developer
E018,2025-05-19,09:10,16:10,Operations,Coordinator
E019,2025-05-19,09:00,16:00,Finance,Financial Analyst
E020,2025-05-19,09:30,18:00,IT,Developer
E021,2025-05-19,09:05,17:35,Operations,Operations Manager
E022,2025-05-19,10:30,19:45,IT,Developer
E023,2025-05-19,09:05,17:20,Finance,Financial Analyst
E024,2025-05-19,09:00,18:30,HR,HR Specialist
E025,2025-05-19,10:10,19:25,Finance,Accountant
E026,2025-05-19,10:05,17:20,Sales,Sales Representative
E027,2025-05-19,08:05,17:05,HR,HR Specialist
E028,2025-05-19,08:05,16:20,Finance,Financial Analyst
E029,2025-05-19,08:10,16:40,IT,Developer
E030,2025-05-19,09:00,17:00,Operations,Coordinator
E031,2025-05-19,10:10,17:40,Finance,Financial Analyst
E032,2025-05-19,09:10,18:10,Finance,Financial Analyst
E033,2025-05-19,09:10,18:25,IT,Developer
E034,2025-05-19,10:00,17:00,Finance,Accountant
E035,2025-05-19,08:15,15:45,IT,Developer
E036,2025-05-19,09:10,17:25,Sales,Sales Manager
E037,2025-05-19,09:05,17:05,Sales,Sales Representative
E038,2025-05-19,09:30,16:45,Sales,Sales Manager
E039,2025-05-19,08:10,16:10,IT,Developer
E040,2025-05-19,09:15,17:45,Operations,Coordinator
E041,2025-05-19,09:00,16:00,Operations,Coordinator
E042,2025-05-19,09:05,16:35,HR,Recruiter
E043,2025-05-19,09:00,17:00,Finance,Accountant
E044,2025-05-19,09:00,18:15,IT,System Administrator
E045,2025-05-19,08:30,17:30,Operations,Coordinator
E046,2025-05-19,09:00,18:15,HR,Recruiter
E047,2025-05-19,09:30,17:00,HR,Recruiter
E048,2025-05-19,09:00,18:15,IT,System Administrator
E049,2025-05-19,08:15,16:45,Sales,Sales Manager
E050,2025-05-19,09:05,17:20,Sales,Sales Manager
E001,2025-05-20,09:05,17:35,Finance,Financial Analyst
E002,2025-05-20,09:05,16:05,Operations,Operations Manager
E003,2025-05-20,09:10,16:40,Sales,Sales Representative
E004,2025-05-20,09:00,16:30,Operations,Operations Manager
E005,2025-05-20,09:05,16:05,HR,Recruiter
E006,2025-05-20,08:15,15:45,Sales,Sales Manager
E007,2025-05-20,08:30,16:45,Finance,Accountant
E008,2025-05-20,10:30,18:30,Operations,Operations Manager
E009,2025-05-20,09:05,17:35,Sales,Sales Manager
E010,2025-05-20,09:15,18:45,IT,Developer
E011,2025-05-20,09:10,16:10,HR,Recruiter
E012,2025-05-20,09:30,18:00,Finance,Financial Analyst
E013,2025-05-20,09:10,17:25,HR,HR Specialist
E014,2025-05-20,09:05,18:20,IT,Developer
E016,2025-05-20,08:05,17:35,Sales,Sales Manager
E017,2025-05-20,10:00,17:30,Sales,Sales Manager
E018,2025-05-20,09:00,18:30,IT,System Administrator
E019,2025-05-20,09:15,17:15,HR,Recruiter
E020,2025-05-20,09:15,17:45,IT,Developer
E021,2025-05-20,08:05,17:05,IT,System Administrator
E022,2025-05-20,09:05,18:05,Sales,Sales Manager
E023,2025-05-20,10:30,18:30,Sales,Sales Manager
E024,2025-05-20,09:30,17:30,HR,Recruiter
E025,2025-05-20,08:05,17:05,HR,HR Specialist
E026,2025-05-20,08:15,16:45,Sales,Sales Representative
E028,2025-05-20,09:05,18:20,Sales,Sales Manager
E029,2025-05-20,08:05,15:20,Sales,Sales Manager
E030,2025-05-20,09:30,17:30,HR,Recruiter
E031,2025-05-20,09:30,19:00,Sales,Sales Manager
E032,2025-05-20,08:00,15:30,HR,Recruiter
E033,2025-05-20,09:15,18:30,Finance,Accountant
E034,2025-05-20,09:15,16:30,Finance,Financial Analyst
E035,2025-05-20,09:10,17:40,Sales,Sales Representative
E036,2025-05-20,09:15,18:15,IT,System Administrator
E037,2025-05-20,09:10,17:40,Sales,Sales Manager
E038,2025-05-20,08:15,15:45,Sales,Sales Manager
E039,2025-05-20,10:10,17:40,IT,Developer
E040,2025-05-20,08:05,16:35,Operations,Coordinator
E041,2025-05-20,09:00,16:15,IT,System Administrator
E042,2025-05-20,09:10,16:40,IT,Developer
E044,2025-05-20,09:10,18:40,Sales,Sales Representative
E045,2025-05-20,09:10,16:25,Finance,Accountant
E046,2025-05-20,09:30,19:00,Sales,Sales Representative
E047,2025-05-20,09:10,18:10,Sales,Sales Manager
E048,2025-05-20,10:30,17:30,HR,Recruiter
E049,2025-05-20,08:15,15:15,Finance,Accountant
E050,2025-05-20,08:05,15:35,IT,System Administrator
E001,2025-05-21,09:10,18:40,Finance,Accountant
E002,2025-05-21,09:30,17:30,HR,HR Specialist
E003,2025-05-21,09:30,18:30,Finance,Financial Analyst
E004,2025-05-21,09:05,17:05,IT,System Administrator
E005,2025-05-21,09:05,17:35,IT,Developer
E006,2025-05-21,09:00,18:00,IT,System Administrator
E007,2025-05-21,09:00,17:15,HR,HR Specialist
E008,2025-05-21,09:15,16:15,Operations,Operations Manager
E009,2025-05-21,09:05,16:05,Operations,Coordinator
E010,2025-05-21,08:05,16:05,Sales,Sales Manager
E011,2025-05-21,08:30,17:45,HR,HR Specialist
E012,2025-05-21,09:05,17:05,HR,HR Specialist
E013,2025-05-21,09:30,18:00,HR,Recruiter
E014,2025-05-21,09:00,18:15,IT,Developer
E015,2025-05-21,09:00,18:30,Operations,Coordinator
E016,2025-05-21,09:05,17:35,HR,Recruiter
E017,2025-05-21,09:15,16:45,Operations,Operations Manager
E018,2025-05-21,08:30,16:00,Finance,Financial Analyst
E019,2025-05-21,09:30,16:30,Operations,Coordinator
E020,2025-05-21,09:30,17:45,HR,HR Specialist
E021,2025-05-21,09:00,17:15,Finance,Financial Analyst
E022,2025-05-21,08:30,15:30,HR,Recruiter
E023,2025-05-21,08:15,16:15,Operations,Coordinator
E024,2025-05-21,10:15,18:15,HR,HR Specialist
E025,2025-05-21,09:30,18:45,Sales,Sales Manager
E026,2025-05-21,09:30,18:30,Finance,Financial Analyst
E027,2025-05-21,08:15,16:45,Finance,Accountant
E028,2025-05-21,09:30,19:00,Finance,Financial Analyst
E029,2025-05-21,09:30,19:00,Finance,Financial Analyst
E030,2025-05-21,08:00,17:00,Operations,Coordinator
E031,2025-05-21,09:30,17:00,Finance,Financial Analyst
E032,2025-05-21,08:10,17:10,HR,Recruiter
E033,2025-05-21,10:15,17:45,Sales,Sales Manager
E034,2025-05-21,09:15,17:30,IT,Developer
E035,2025-05-21,08:05,16:20,Sales,Sales Manager
E036,2025-05-21,09:05,18:05,Finance,Financial Analyst
E037,2025-05-21,09:05,18:35,IT,System Administrator
E038,2025-05-21,09:05,16:35,Operations,Coordinator
E039,2025-05-21,09:05,16:35,Sales,Sales Representative
E040,2025-05-21,10:05,18:05,HR,HR Specialist
E041,2025-05-21,09:05,17:05,IT,Developer
E043,2025-05-21,09:00,16:00,Sales,Sales Representative
E044,2025-05-21,08:10,16:40,IT,Developer
E046,2025-05-21,09:00,16:30,Operations,Coordinator
E047,2025-05-21,08:15,17:15,IT,System Administrator
E048,2025-05-21,08:10,17:40,HR,Recruiter
E049,2025-05-21,09:15,18:15,Finance,Accountant
E050,2025-05-21,09:05,16:35,Sales,Sales Representative
E001,2025-05-22,09:05,16:35,Finance,Accountant
E002,2025-05-22,09:00,16:00,Finance,Financial Analyst
E003,2025-05-22,10:15,17:45,Finance,Accountant
E004,2025-05-22,09:10,18:25,Operations,Coordinator
E005,2025-05-22,09:15,18:45,HR,HR Specialist
E006,2025-05-22,09:10,18:10,HR,HR Specialist
E007,2025-05-22,09:05,18:35,HR,Recruiter
E008,2025-05-22,08:05,16:05,HR,Recruiter
E009,2025-05-22,10:15,18:15,Sales,Sales Manager
E010,2025-05-22,09:05,17:05,Finance,Financial Analyst
E012,2025-05-22,09:15,16:15,HR,HR Specialist
E013,2025-05-22,10:30,17:30,IT,Developer
E014,2025-05-22,09:15,17:30,Operations,Operations Manager
E015,2025-05-22,08:30,16:30,HR,Recruiter
E017,2025-05-22,09:00,16:00,Finance,Financial Analyst
E018,2025-05-22,09:05,18:05,IT,Developer
E020,2025-05-22,09:15,16:30,Operations,Coordinator
E021,2025-05-22,10:05,17:20,HR,HR Specialist
E022,2025-05-22,09:15,17:45,Operations,Coordinator
E023,2025-05-22,09:10,16:40,Operations,Coordinator
E024,2025-05-22,09:05,18:20,IT,Developer
E025,2025-05-22,08:30,17:00,Finance,Financial Analyst
E026,2025-05-22,09:10,17:10,HR,HR Specialist
E027,2025-05-22,08:00,16:15,Sales,Sales Manager
E028,2025-05-22,09:00,16:30,HR,Recruiter
E029,2025-05-22,09:15,18:30,Sales,Sales Representative
E030,2025-05-22,09:15,16:30,IT,System Administrator
E031,2025-05-22,09:10,17:25,Sales,Sales Manager
E032,2025-05-22,09:15,17:30,Sales,Sales Representative
E033,2025-05-22,10:05,17:35,Operations,Operations Manager
E034,2025-05-22,09:05,18:20,IT,System Administrator
E035,2025-05-22,09:00,16:15,Operations,Coordinator
E036,2025-05-22,09:15,16:45,HR,HR Specialist
E037,2025-05-22,10:30,18:00,Finance,Accountant
E038,2025-05-22,09:05,16:35,IT,System Administrator
E039,2025-05-22,09:15,17:30,HR,HR Specialist
E040,2025-05-22,09:10,18:10,Operations,Coordinator
E041,2025-05-22,09:30,17:45,IT,System Administrator
E042,2025-05-22,09:30,17:30,IT,Developer
E043,2025-05-22,10:10,18:40,Finance,Accountant
E044,2025-05-22,09:05,16:35,Operations,Operations Manager
E045,2025-05-22,09:10,18:25,IT,System Administrator
E046,2025-05-22,09:30,17:00,Operations,Coordinator
E047,2025-05-22,10:30,20:00,Operations,Coordinator
E048,2025-05-22,09:05,16:35,Finance,Accountant
E049,2025-05-22,08:00,17:15,Operations,Coordinator
E050,2025-05-22,09:30,17:00,IT,Developer
E001,2025-05-23,09:10,17:10,Finance,Financial Analyst
E002,2025-05-23,08:30,17:45,Sales,Sales Representative
E004,2025-05-23,09:00,16:15,HR,HR Specialist
E005,2025-05-23,09:10,18:10,Sales,Sales Representative
E006,2025-05-23,09:30,17:45,IT,System Administrator
E007,2025-05-23,09:15,16:15,IT,System Administrator
E008,2025-05-23,09:15,16:45,IT,Developer
E009,2025-05-23,09:15,18:15,HR,Recruiter
E010,2025-05-23,09:05,17:20,IT,System Administrator
E011,2025-05-23,09:15,18:30,IT,Developer
E012,2025-05-23,08:30,16:45,Operations,Coordinator
E013,2025-05-23,09:05,16:05,Operations,Coordinator
E014,2025-05-23,09:15,18:30,Operations,Coordinator
E015,2025-05-23,09:05,16:05,IT,Developer
E017,2025-05-23,09:30,18:45,Finance,Accountant
E018,2025-05-23,09:05,17:05,Finance,Financial Analyst
E019,2025-05-23,08:05,16:05,Finance,Accountant
E020,2025-05-23,10:00,18:00,Sales,Sales Manager
E021,2025-05-23,09:10,16:10,Sales,Sales Manager
E022,2025-05-23,09:00,17:30,Sales,Sales Manager
E023,2025-05-23,09:05,16:20,HR,HR Specialist
E024,2025-05-23,09:00,18:30,IT,Developer
E025,2025-05-23,09:15,18:15,Finance,Accountant
E026,2025-05-23,09:00,16:30,Sales,Sales Representative
E027,2025-05-23,09:00,18:00,Finance,Financial Analyst
E028,2025-05-23,09:05,16:35,Finance,Financial Analyst
E029,2025-05-23,09:05,18:35,IT,Developer
E030,2025-05-23,08:15,17:15,IT,System Administrator
E031,2025-05-23,08:05,17:20,HR,HR Specialist
E032,2025-05-23,09:30,17:30,Operations,Coordinator
E033,2025-05-23,09:30,17:00,Operations,Coordinator
E034,2025-05-23,08:05,15:20,Sales,Sales Representative
E035,2025-05-23,08:30,16:45,Sales,Sales Representative
E036,2025-05-23,08:00,15:00,Finance,Accountant
E037,2025-05-23,09:05,16:05,Operations,Operations Manager
E038,2025-05-23,09:10,18:25,Operations,Operations Manager
E039,2025-05-23,09:15,17:30,IT,Developer
E041,2025-05-23,08:30,17:30,Sales,Sales Representative
E042,2025-05-23,09:30,18:00,Sales,Sales Manager
E043,2025-05-23,08:00,16:30,Operations,Operations Manager
E044,2025-05-23,09:05,17:05,Operations,Operations Manager
E045,2025-05-23,08:05,15:35,IT,System Administrator
E046,2025-05-23,09:05,17:20,Operations,Operations Manager
E047,2025-05-23,08:15,16:45,Finance,Financial Analyst
E048,2025-05-23,09:15,17:45,Sales,Sales Representative
E049,2025-05-23,08:10,17:25,Finance,Financial Analyst
E050,2025-05-23,10:30,19:30,Operations,Operations Manager
E001,2025-05-26,08:30,16:30,Sales,Sales Representative
E002,2025-05-26,10:15,18:45,Sales,Sales Representative
E003,2025-05-26,09:15,17:15,Sales,Sales Manager
E004,2025-05-26,08:30,18:00,Operations,Coordinator
E005,2025-05-26,09:30,16:30,Sales,Sales Manager
E006,2025-05-26,09:30,18:45,Operations,Coordinator
E007,2025-05-26,08:15,17:30,Finance,Accountant
E008,2025-05-26,08:15,15:30,HR,HR Specialist
E009,2025-05-26,09:05,17:05,Operations,Coordinator
E010,2025-05-26,09:15,17:30,IT,System Administrator
E011,2025-05-26,09:10,17:40,IT,Developer
E012,2025-05-26,09:30,17:30,IT,System Administrator
E013,2025-05-26,09:05,16:35,Operations,Coordinator
E014,2025-05-26,09:10,18:40,IT,System Administrator
E015,2025-05-26,09:00,17:15,Operations,Coordinator
E016,2025-05-26,09:10,16:10,Finance,Accountant
E017,2025-05-26,09:05,17:20,Finance,Financial Analyst
E018,2025-05-26,08:30,17:45,Operations,Coordinator
E019,2025-05-26,09:10,16:40,Sales,Sales Manager
E020,2025-05-26,09:15,16:15,HR,HR Specialist
E021,2025-05-26,10:00,18:30,Operations,Operations Manager
E022,2025-05-26,10:05,17:05,Finance,Accountant
E023,2025-05-26,09:10,17:25,HR,HR Specialist
E025,2025-05-26,09:05,16:35,Sales,Sales Manager
E026,2025-05-26,09:00,18:30,Operations,Operations Manager
E027,2025-05-26,09:05,18:20,Sales,Sales Manager
E028,2025-05-26,09:05,16:05,Sales,Sales Manager
E029,2025-05-26,09:30,17:00,HR,HR Specialist
E030,2025-05-26,08:05,15:05,HR,HR Specialist
E031,2025-05-26,09:00,16:00,Finance,Financial Analyst
E032,2025-05-26,09:30,17:00,IT,System Administrator
E033,2025-05-26,09:30,18:00,Operations,Operations Manager
E034,2025-05-26,10:05,18:05,Sales,Sales Representative
E035,2025-05-26,09:15,18:30,Sales,Sales Manager
E036,2025-05-26,09:15,18:45,HR,HR Specialist
E037,2025-05-26,10:10,17:25,HR,HR Specialist
E038,2025-05-26,09:30,16:30,Operations,Operations Manager
E039,2025-05-26,09:15,17:15,HR,HR Specialist
E040,2025-05-26,09:15,17:45,Sales,Sales Manager
E041,2025-05-26,09:05,16:05,IT,System Administrator
E042,2025-05-26,09:05,18:20,Finance,Financial Analyst
E043,2025-05-26,09:00,18:15,Sales,Sales Representative
E044,2025-05-26,08:15,16:45,Finance,Financial Analyst
E045,2025-05-26,08:10,17:10,Operations,Coordinator
E046,2025-05-26,09:05,17:05,HR,HR Specialist
E048,2025-05-26,09:00,18:15,Sales,Sales Manager
E049,2025-05-26,09:05,17:20,IT,Developer
E001,2025-05-27,09:30,16:45,Finance,Accountant
E002,2025-05-27,08:00,17:00,Finance,Accountant
E003,2025-05-27,08:00,16:15,HR,Recruiter
E004,2025-05-27,09:00,17:00,Sales,Sales Manager
E005,2025-05-27,09:30,19:00,Operations,Coordinator
E006,2025-05-27,09:15,16:15,Sales,Sales Representative
E007,2025-05-27,10:05,19:20,Finance,Financial Analyst
E008,2025-05-27,08:05,15:20,HR,HR Specialist
E009,2025-05-27,09:10,17:10,Sales,Sales Manager
E010,2025-05-27,09:05,16:05,HR,HR Specialist
E011,2025-05-27,08:00,15:00,Sales,Sales Representative
E012,2025-05-27,09:10,18:25,Finance,Financial Analyst
E013,2025-05-27,09:30,17:00,IT,System Administrator
E014,2025-05-27,08:30,17:30,HR,Recruiter
E015,2025-05-27,09:15,17:30,Sales,Sales Manager
E016,2025-05-27,09:00,16:00,IT,System Administrator
E017,2025-05-27,08:10,16:40,HR,HR Specialist
E018,2025-05-27,09:10,18:10,IT,Developer
E019,2025-05-27,08:00,17:15,Operations,Coordinator
E020,2025-05-27,09:30,18:30,IT,Developer
E021,2025-05-27,09:15,18:15,Finance,Accountant
E022,2025-05-27,09:30,18:45,Finance,Financial Analyst
E023,2025-05-27,09:15,17:45,Finance,Accountant
E024,2025-05-27,08:00,16:15,Operations,Coordinator
E025,2025-05-27,08:15,16:15,HR,Recruiter
E026,2025-05-27,09:30,18:45,Operations,Operations Manager
E027,2025-05-27,08:30,15:45,Finance,Accountant
E028,2025-05-27,08:00,17:00,IT,Developer
E029,2025-05-27,09:00,17:15,HR,Recruiter
E030,2025-05-27,08:00,17:30,Finance,Accountant
E031,2025-05-27,08:30,16:30,Sales,Sales Representative
E032,2025-05-27,08:05,17:35,Sales,Sales Representative
E033,2025-05-27,09:15,17:15,IT,Developer
E034,2025-05-27,09:10,18:10,IT,Developer
E035,2025-05-27,08:10,16:25,Finance,Accountant
E036,2025-05-27,08:05,15:20,Sales,Sales Manager
E037,2025-05-27,09:15,16:15,IT,System Administrator
E038,2025-05-27,08:15,17:30,IT,Developer
E039,2025-05-27,09:30,16:30,HR,Recruiter
E040,2025-05-27,09:15,18:15,Operations,Coordinator
E041,2025-05-27,08:05,15:05,IT,Developer
E043,2025-05-27,08:15,15:30,Sales,Sales Manager
E044,2025-05-27,09:30,17:00,Operations,Coordinator
